sentence,phonetic,audio_url,difficulty
"Sorry, I've got to go.","/ˈsɑɹi ˈaɪv ˈɡɑt ˈtu ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/56371.mp3","pending"
"Summer is almost over.","/ˈsəmɝ ˈɪz ˈɔɫˌmoʊst ˈoʊvɝ/","https://audio.tatoeba.org/sentences/eng/2547069.mp3","pending"
"Tell me what you want.","/ˈtɛɫ ˈmi ˈhwət ˈju ˈwɑnt/","https://audio.tatoeba.org/sentences/eng/25020.mp3","pending"
"Tell Tom how you feel.","/ˈtɛɫ ˈtɑm ˈhaʊ ˈju ˈfiɫ/","https://audio.tatoeba.org/sentences/eng/3126591.mp3","pending"
"Thanks for telling me.","/ˈθæŋks ˈfɔɹ ˈtɛɫɪŋ ˈmi/","https://audio.tatoeba.org/sentences/eng/3722671.mp3","pending"
"Thanks, but no thanks.","/ˈθæŋks ˈbət ˈnoʊ ˈθæŋks/","https://audio.tatoeba.org/sentences/eng/67362.mp3","pending"
"That is an old camera.","/ˈðæt ˈɪz ˈæn ˈoʊɫd ˈkæmɝə/","https://audio.tatoeba.org/sentences/eng/67072.mp3","pending"
"That one is very rare.","/ˈðæt ˈwən ˈɪz ˈvɛɹi ˈɹɛɹ/","https://audio.tatoeba.org/sentences/eng/4242166.mp3","pending"
"That was a cheap shot.","/ˈðæt ˈwɑz ˈeɪ ˈtʃip ˈʃɑt/","https://audio.tatoeba.org/sentences/eng/1533843.mp3","pending"
"That was very hurtful.","/ˈðæt ˈwɑz ˈvɛɹi ˈhɝtfəɫ/","https://audio.tatoeba.org/sentences/eng/3724738.mp3","pending"
"That would be perfect.","/ˈðæt ˈwʊd ˈbi ˈpɝˌfɪkt/","https://audio.tatoeba.org/sentences/eng/2868966.mp3","pending"
"That's all you can do.","/ˈðæts ˈɔɫ ˈju ˈkæn ˈdu/","https://audio.tatoeba.org/sentences/eng/2892026.mp3","pending"
"That's just an excuse.","/ˈðæts ˈdʒəst ˈæn ɪkˈskjus/","https://audio.tatoeba.org/sentences/eng/41462.mp3","pending"
"That's not your fault.","/ˈðæts ˈnɑt ˈjɔɹ ˈfɔɫt/","https://audio.tatoeba.org/sentences/eng/3428312.mp3","pending"
"That's what I thought.","/ˈðæts ˈhwət ˈaɪ ˈθɔt/","https://audio.tatoeba.org/sentences/eng/271588.mp3","pending"
"The air here is clean.","/ˈðə ˈɛɹ ˈhiɹ ˈɪz ˈkɫin/","https://audio.tatoeba.org/sentences/eng/3734734.mp3","pending"
"The bookstore is open.","/ˈðə ˈbʊkˌstɔɹ ˈɪz ˈoʊpən/","https://audio.tatoeba.org/sentences/eng/462596.mp3","pending"
"The container is full.","/ˈðə kənˈteɪnɝ ˈɪz ˈfʊɫ/","https://audio.tatoeba.org/sentences/eng/1116338.mp3","pending"
"The doors were locked.","/ˈðə ˈdɔɹz ˈwɝ ˈɫɑkt/","https://audio.tatoeba.org/sentences/eng/4500718.mp3","pending"
"The girl smiled at me.","/ˈðə ˈɡɝɫ ˈsmaɪɫd ˈæt ˈmi/","https://audio.tatoeba.org/sentences/eng/46446.mp3","pending"
"The milk has gone bad.","/ˈðə ˈmɪɫk ˈhæz ˈɡɔn ˈbæd/","https://audio.tatoeba.org/sentences/eng/19478.mp3","pending"
"The note was from Tom.","/ˈðə ˈnoʊt ˈwɑz ˈfɹəm ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3734607.mp3","pending"
"The rest will be easy.","/ˈðə ˈɹɛst ˈwɪɫ ˈbi ˈizi/","https://audio.tatoeba.org/sentences/eng/3737545.mp3","pending"
"The situation is dire.","/ˈðə ˌsɪtʃuˈeɪʃən ˈɪz ˈdaɪɝ/","https://audio.tatoeba.org/sentences/eng/2209602.mp3","pending"
"The sun is going down.","/ˈðə ˈsən ˈɪz ˈɡoʊɪn ˈdaʊn/","https://audio.tatoeba.org/sentences/eng/275033.mp3","pending"
"The wind blew all day.","/ˈðə ˈwaɪnd ˈbɫu ˈɔɫ ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/319700.mp3","pending"
"There is no ambiguity.","/ˈðɛɹ ˈɪz ˈnoʊ ˌæmbɪɡˈjuəti/","https://audio.tatoeba.org/sentences/eng/4494587.mp3","pending"
"There was no swelling.","/ˈðɛɹ ˈwɑz ˈnoʊ ˈswɛɫɪŋ/","https://audio.tatoeba.org/sentences/eng/4502471.mp3","pending"
"These shoes are Tom's.","/ˈðiz ˈʃuz ˈɑɹ ˈtɑmz/","https://audio.tatoeba.org/sentences/eng/1027285.mp3","pending"
"They are the same age.","/ˈðeɪ ˈɑɹ ˈðə ˈseɪm ˈeɪdʒ/","https://audio.tatoeba.org/sentences/eng/307243.mp3","pending"
"They could be drugged.","/ˈðeɪ ˈkʊd ˈbi ˈdɹəɡd/","https://audio.tatoeba.org/sentences/eng/2646516.mp3","pending"
"They made fun of Mary.","/ˈðeɪ ˈmeɪd ˈfən ˈəv ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/293019.mp3","pending"
"They must be brothers.","/ˈðeɪ ˈməst ˈbi ˈbɹəðɝz/","https://audio.tatoeba.org/sentences/eng/4494582.mp3","pending"
"They trust each other.","/ˈðeɪ ˈtɹəst ˈitʃ ˈəðɝ/","https://audio.tatoeba.org/sentences/eng/1669494.mp3","pending"
"They were not invited.","/ˈðeɪ ˈwɝ ˈnɑt ˌɪnˈvaɪtəd/","https://audio.tatoeba.org/sentences/eng/1875956.mp3","pending"
"They'll never give up.","/ˈðeɪɫ ˈnɛvɝ ˈɡɪv ˈəp/","https://audio.tatoeba.org/sentences/eng/3151277.mp3","pending"
"They're ready for you.","/ˈðɛɹ ˈɹɛdi ˈfɔɹ ˈju/","https://audio.tatoeba.org/sentences/eng/2646506.mp3","pending"
"This bag is too heavy.","/ˈðɪs ˈbæɡ ˈɪz ˈtu ˈhɛvi/","https://audio.tatoeba.org/sentences/eng/4328913.mp3","pending"
"This is a catastrophe.","/ˈðɪs ˈɪz ˈeɪ kəˈtæstɹəfi/","https://audio.tatoeba.org/sentences/eng/2547047.mp3","pending"
"This is all a mistake.","/ˈðɪs ˈɪz ˈɔɫ ˈeɪ mɪˈsteɪk/","https://audio.tatoeba.org/sentences/eng/2892185.mp3","pending"
"This is not a mistake.","/ˈðɪs ˈɪz ˈnɑt ˈeɪ mɪˈsteɪk/","https://audio.tatoeba.org/sentences/eng/2713589.mp3","pending"
"This is the good kind.","/ˈðɪs ˈɪz ˈðə ˈɡʊd ˈkaɪnd/","https://audio.tatoeba.org/sentences/eng/3721909.mp3","pending"
"This is their problem.","/ˈðɪs ˈɪz ˈðɛɹ ˈpɹɑbɫəm/","https://audio.tatoeba.org/sentences/eng/4494571.mp3","pending"
"This road is terrible.","/ˈðɪs ˈɹoʊd ˈɪz ˈtɛɹəbəɫ/","https://audio.tatoeba.org/sentences/eng/4824069.mp3","pending"
"This should be useful.","/ˈðɪs ˈʃʊd ˈbi ˈjusfəɫ/","https://audio.tatoeba.org/sentences/eng/2805728.mp3","pending"
"Those photos are hers.","/ˈðoʊz ˈfoʊˌtoʊz ˈɑɹ ˈhɝz/","https://audio.tatoeba.org/sentences/eng/67012.mp3","pending"
"Tom and I are friends.","/ˈtɑm ˈænd ˈaɪ ˈɑɹ ˈfɹɛndz/","https://audio.tatoeba.org/sentences/eng/37370.mp3","pending"
"Tom and I have a plan.","/ˈtɑm ˈænd ˈaɪ ˈhæv ˈeɪ ˈpɫæn/","https://audio.tatoeba.org/sentences/eng/2646484.mp3","pending"
"Tom became very angry.","/ˈtɑm biˈkeɪm ˈvɛɹi ˈæŋɡɹi/","https://audio.tatoeba.org/sentences/eng/4495982.mp3","pending"
"Tom begged me to come.","/ˈtɑm ˈbɛɡd ˈmi ˈtu ˈkəm/","https://audio.tatoeba.org/sentences/eng/3765202.mp3","pending"
"Tom can't afford that.","/ˈtɑm ˈkænt əˈfɔɹd ˈðæt/","https://audio.tatoeba.org/sentences/eng/2646461.mp3","pending"
"Tom can't play tennis.","/ˈtɑm ˈkænt ˈpɫeɪ ˈtɛnəs/","https://audio.tatoeba.org/sentences/eng/37238.mp3","pending"
"Tom caught three fish.","/ˈtɑm ˈkɑt ˈθɹi ˈfɪʃ/","https://audio.tatoeba.org/sentences/eng/3923014.mp3","pending"
"Tom couldn't get that.","/ˈtɑm ˈkʊdən ˈɡɛt ˈðæt/","https://audio.tatoeba.org/sentences/eng/2646445.mp3","pending"
"Tom did it, didn't he?","/ˈtɑm ˈdɪd ˈɪt ˈdɪdən ˈhi/","https://audio.tatoeba.org/sentences/eng/1868396.mp3","pending"
"Tom did that for Mary.","/ˈtɑm ˈdɪd ˈðæt ˈfɔɹ ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/3444442.mp3","pending"
"Tom didn't write back.","/ˈtɑm ˈdɪdən ˈɹaɪt ˈbæk/","https://audio.tatoeba.org/sentences/eng/2272435.mp3","pending"
"Tom doesn't like beef.","/ˈtɑm ˈdəzən ˈɫaɪk ˈbif/","https://audio.tatoeba.org/sentences/eng/1026056.mp3","pending"
"Tom doesn't look evil.","/ˈtɑm ˈdəzən ˈɫʊk ˈivəɫ/","https://audio.tatoeba.org/sentences/eng/2272456.mp3","pending"
"Tom dropped his glass.","/ˈtɑm ˈdɹɑpt ˈhɪz ˈɡɫæs/","https://audio.tatoeba.org/sentences/eng/3923009.mp3","pending"
"Tom got in Mary's way.","/ˈtɑm ˈɡɑt ˈɪn ˈmɛɹiz ˈweɪ/","https://audio.tatoeba.org/sentences/eng/2547026.mp3","pending"
"Tom got some bad news.","/ˈtɑm ˈɡɑt ˈsəm ˈbæd ˈnjuz/","https://audio.tatoeba.org/sentences/eng/3413285.mp3","pending"
"Tom has a good memory.","/ˈtɑm ˈhæz ˈeɪ ˈɡʊd ˈmɛmɝi/","https://audio.tatoeba.org/sentences/eng/1025487.mp3","pending"
"Tom has already eaten.","/ˈtɑm ˈhæz ɔˈɹɛdi ˈitən/","https://audio.tatoeba.org/sentences/eng/1830417.mp3","pending"
"Tom has been studying.","/ˈtɑm ˈhæz ˈbɪn ˈstədiɪŋ/","https://audio.tatoeba.org/sentences/eng/2272698.mp3","pending"
"Tom has straight hair.","/ˈtɑm ˈhæz ˈstɹeɪt ˈhɛɹ/","https://audio.tatoeba.org/sentences/eng/2547014.mp3","pending"
"Tom heard Mary scream.","/ˈtɑm ˈhɝd ˈmɛɹi ˈskɹim/","https://audio.tatoeba.org/sentences/eng/1028678.mp3","pending"
"Tom hid under the bed.","/ˈtɑm ˈhɪd ˈəndɝ ˈðə ˈbɛd/","https://audio.tatoeba.org/sentences/eng/1025224.mp3","pending"
"Tom is a handsome guy.","/ˈtɑm ˈɪz ˈeɪ ˈhænsəm ˈɡaɪ/","https://audio.tatoeba.org/sentences/eng/2462687.mp3","pending"
"Tom is a quadriplegic.","/ˈtɑm ˈɪz ˈeɪ ˌkwɑdɹəˈpɫidʒɪk/","https://audio.tatoeba.org/sentences/eng/2646401.mp3","pending"
"Tom is always reading.","/ˈtɑm ˈɪz ˈɔɫˌweɪz ˈɹɛdɪŋ/","https://audio.tatoeba.org/sentences/eng/3921187.mp3","pending"
"Tom is away on a trip.","/ˈtɑm ˈɪz əˈweɪ ˈɑn ˈeɪ ˈtɹɪp/","https://audio.tatoeba.org/sentences/eng/3405212.mp3","pending"
"Tom is drinking water.","/ˈtɑm ˈɪz ˈdɹɪŋkɪŋ ˈwɔtɝ/","https://audio.tatoeba.org/sentences/eng/3157850.mp3","pending"
"Tom is grouse hunting.","/ˈtɑm ˈɪz ˈɡɹaʊs ˈhəntɪŋ/","https://audio.tatoeba.org/sentences/eng/2273192.mp3","pending"
"Tom is in his bedroom.","/ˈtɑm ˈɪz ˈɪn ˈhɪz ˈbɛˌdɹum/","https://audio.tatoeba.org/sentences/eng/2546997.mp3","pending"
"Tom is neat, isn't he?","/ˈtɑm ˈɪz ˈnit ˈɪzən ˈhi/","https://audio.tatoeba.org/sentences/eng/3417080.mp3","pending"
"Tom is obviously sick.","/ˈtɑm ˈɪz ˈɑbviəsɫi ˈsɪk/","https://audio.tatoeba.org/sentences/eng/3185577.mp3","pending"
"Tom is quite careless.","/ˈtɑm ˈɪz ˈkwaɪt ˈkɛɹɫəs/","https://audio.tatoeba.org/sentences/eng/3422188.mp3","pending"
"Tom is ugly, isn't he?","/ˈtɑm ˈɪz ˈəɡɫi ˈɪzən ˈhi/","https://audio.tatoeba.org/sentences/eng/3416792.mp3","pending"
"Tom is very inventive.","/ˈtɑm ˈɪz ˈvɛɹi ˌɪnˈvɛntɪv/","https://audio.tatoeba.org/sentences/eng/3439392.mp3","pending"
"Tom is young at heart.","/ˈtɑm ˈɪz ˈjəŋ ˈæt ˈhɑɹt/","https://audio.tatoeba.org/sentences/eng/3434278.mp3","pending"
"Tom isn't so gullible.","/ˈtɑm ˈɪzən ˈsoʊ ˈɡəɫəbəɫ/","https://audio.tatoeba.org/sentences/eng/1093390.mp3","pending"
"Tom killed the spider.","/ˈtɑm ˈkɪɫd ˈðə ˈspaɪdɝ/","https://audio.tatoeba.org/sentences/eng/1463097.mp3","pending"
"Tom let Mary kiss him.","/ˈtɑm ˈɫɛt ˈmɛɹi ˈkɪs ˈhɪm/","https://audio.tatoeba.org/sentences/eng/2483330.mp3","pending"
"Tom likes being alone.","/ˈtɑm ˈɫaɪks ˈbiɪŋ əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/1024577.mp3","pending"
"Tom looked very happy.","/ˈtɑm ˈɫʊkt ˈvɛɹi ˈhæpi/","https://audio.tatoeba.org/sentences/eng/1024536.mp3","pending"
"Tom made for the exit.","/ˈtɑm ˈmeɪd ˈfɔɹ ˈðə ˈɛɡzɪt/","https://audio.tatoeba.org/sentences/eng/2646348.mp3","pending"
"Tom may not be hungry.","/ˈtɑm ˈmeɪ ˈnɑt ˈbi ˈhəŋɡɹi/","https://audio.tatoeba.org/sentences/eng/2646345.mp3","pending"
"Tom never got married.","/ˈtɑm ˈnɛvɝ ˈɡɑt ˈmɛɹid/","https://audio.tatoeba.org/sentences/eng/1164368.mp3","pending"
"Tom opened the drawer.","/ˈtɑm ˈoʊpənd ˈðə ˈdɹɔɹ/","https://audio.tatoeba.org/sentences/eng/3735656.mp3","pending"
"Tom ran at full speed.","/ˈtɑm ˈɹæn ˈæt ˈfʊɫ ˈspid/","https://audio.tatoeba.org/sentences/eng/3056611.mp3","pending"
"Tom rinsed the dishes.","/ˈtɑm rinsed ˈðə ˈdɪʃəz/","https://audio.tatoeba.org/sentences/eng/2546968.mp3","pending"
"Tom said to say hello.","/ˈtɑm ˈsɛd ˈtu ˈseɪ həˈɫoʊ/","https://audio.tatoeba.org/sentences/eng/2646322.mp3","pending"
"Tom seems to be angry.","/ˈtɑm ˈsimz ˈtu ˈbi ˈæŋɡɹi/","https://audio.tatoeba.org/sentences/eng/3417621.mp3","pending"
"Tom should do nothing.","/ˈtɑm ˈʃʊd ˈdu ˈnəθɪŋ/","https://audio.tatoeba.org/sentences/eng/4497946.mp3","pending"
"Tom sipped his coffee.","/ˈtɑm ˈsɪpt ˈhɪz ˈkɑfi/","https://audio.tatoeba.org/sentences/eng/2273671.mp3","pending"
"Tom still lives there.","/ˈtɑm ˈstɪɫ ˈɫaɪvz ˈðɛɹ/","https://audio.tatoeba.org/sentences/eng/4500708.mp3","pending"
"Tom thanked them both.","/ˈtɑm ˈθæŋkt ˈðɛm ˈboʊθ/","https://audio.tatoeba.org/sentences/eng/4502585.mp3","pending"
"Tom tipped the waiter.","/ˈtɑm ˈtɪpt ˈðə ˈweɪtɝ/","https://audio.tatoeba.org/sentences/eng/1141113.mp3","pending"
"Tom twisted his ankle.","/ˈtɑm ˈtwɪstɪd ˈhɪz ˈæŋkəɫ/","https://audio.tatoeba.org/sentences/eng/1141070.mp3","pending"
"Tom wanted to see you.","/ˈtɑm ˈwɔntɪd ˈtu ˈsi ˈju/","https://audio.tatoeba.org/sentences/eng/2011709.mp3","pending"
"Tom was an accountant.","/ˈtɑm ˈwɑz ˈæn əˈkaʊntənt/","https://audio.tatoeba.org/sentences/eng/2646275.mp3","pending"
"Tom was left for dead.","/ˈtɑm ˈwɑz ˈɫɛft ˈfɔɹ ˈdɛd/","https://audio.tatoeba.org/sentences/eng/1498833.mp3","pending"
"Tom was very decisive.","/ˈtɑm ˈwɑz ˈvɛɹi dɪˈsaɪsɪv/","https://audio.tatoeba.org/sentences/eng/4494551.mp3","pending"
"Tom went on an errand.","/ˈtɑm ˈwɛnt ˈɑn ˈæn ˈɛɹənd/","https://audio.tatoeba.org/sentences/eng/2780732.mp3","pending"
"Tom will soon be home.","/ˈtɑm ˈwɪɫ ˈsun ˈbi ˈhoʊm/","https://audio.tatoeba.org/sentences/eng/3733153.mp3","pending"
"Tom won't let you pay.","/ˈtɑm ˈwoʊnt ˈɫɛt ˈju ˈpeɪ/","https://audio.tatoeba.org/sentences/eng/2646267.mp3","pending"
"Tom's dog barks a lot.","/ˈtɑmz ˈdɔɡ ˈbɑɹks ˈeɪ ˈɫɑt/","https://audio.tatoeba.org/sentences/eng/2546918.mp3","pending"
"Tomorrow is a holiday.","/təˈmɑˌɹoʊ ˈɪz ˈeɪ ˈhɑɫəˌdeɪ/","https://audio.tatoeba.org/sentences/eng/323278.mp3","pending"
"Try to enjoy yourself.","/ˈtɹaɪ ˈtu ˌɛnˈdʒɔɪ ˈjɔɹsɛɫf/","https://audio.tatoeba.org/sentences/eng/2483168.mp3","pending"
"We agreed to help Tom.","/ˈwi əˈɡɹid ˈtu ˈhɛɫp ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3921329.mp3","pending"
"We aren't that stupid.","/ˈwi ˈɑɹənt ˈðæt ˈstupəd/","https://audio.tatoeba.org/sentences/eng/3820509.mp3","pending"
"We climbed the stairs.","/ˈwi ˈkɫaɪmd ˈðə ˈstɛɹz/","https://audio.tatoeba.org/sentences/eng/2806257.mp3","pending"
"We didn't see anybody.","/ˈwi ˈdɪdən ˈsi ˈɛnibədi/","https://audio.tatoeba.org/sentences/eng/2092474.mp3","pending"
"We had lunch together.","/ˈwi ˈhæd ˈɫəntʃ təˈɡɛðɝ/","https://audio.tatoeba.org/sentences/eng/2821605.mp3","pending"
"We have time to spare.","/ˈwi ˈhæv ˈtaɪm ˈtu ˈspɛɹ/","https://audio.tatoeba.org/sentences/eng/387442.mp3","pending"
"We helped one another.","/ˈwi ˈhɛɫpt ˈwən əˈnəðɝ/","https://audio.tatoeba.org/sentences/eng/248661.mp3","pending"
"We knelt down to pray.","/ˈwi ˈnɛɫt ˈdaʊn ˈtu ˈpɹeɪ/","https://audio.tatoeba.org/sentences/eng/304885.mp3","pending"
"We must work together.","/ˈwi ˈməst ˈwɝk təˈɡɛðɝ/","https://audio.tatoeba.org/sentences/eng/3178397.mp3","pending"
"We need to train more.","/ˈwi ˈnid ˈtu ˈtɹeɪn ˈmɔɹ/","https://audio.tatoeba.org/sentences/eng/3822266.mp3","pending"
"We sometimes see them.","/ˈwi ˈsəmˌtaɪmz ˈsi ˈðɛm/","https://audio.tatoeba.org/sentences/eng/400279.mp3","pending"
"We used to be married.","/ˈwi ˈjuzd ˈtu ˈbi ˈmɛɹid/","https://audio.tatoeba.org/sentences/eng/3312925.mp3","pending"
"We were all so hungry.","/ˈwi ˈwɝ ˈɔɫ ˈsoʊ ˈhəŋɡɹi/","https://audio.tatoeba.org/sentences/eng/2646247.mp3","pending"
"We'll come by tonight.","/ˈwiɫ ˈkəm ˈbaɪ təˈnaɪt/","https://audio.tatoeba.org/sentences/eng/3311982.mp3","pending"
"We'll see to it later.","/ˈwiɫ ˈsi ˈtu ˈɪt ˈɫeɪtɝ/","https://audio.tatoeba.org/sentences/eng/3312151.mp3","pending"
"We're doing just fine.","/ˈwɝ ˈduɪŋ ˈdʒəst ˈfaɪn/","https://audio.tatoeba.org/sentences/eng/3311117.mp3","pending"
"We're late for school.","/ˈwɝ ˈɫeɪt ˈfɔɹ ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/2546894.mp3","pending"
"We're waiting for Tom.","/ˈwɝ ˈweɪtɪŋ ˈfɔɹ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3310987.mp3","pending"
"We're waiting for you.","/ˈwɝ ˈweɪtɪŋ ˈfɔɹ ˈju/","https://audio.tatoeba.org/sentences/eng/3310942.mp3","pending"
"We've never needed it.","/ˈwiv ˈnɛvɝ ˈnidəd ˈɪt/","https://audio.tatoeba.org/sentences/eng/2646230.mp3","pending"
"Well, let's get going!","/ˈwɛɫ ˈɫɛts ˈɡɛt ˈɡoʊɪn/","https://audio.tatoeba.org/sentences/eng/410595.mp3","pending"
"What are the symptoms?","/ˈhwət ˈɑɹ ˈðə ˈsɪmptəmz/","https://audio.tatoeba.org/sentences/eng/37571.mp3","pending"
"What are you implying?","/ˈhwət ˈɑɹ ˈju ˌɪmˈpɫaɪɪŋ/","https://audio.tatoeba.org/sentences/eng/38923.mp3","pending"
"What did he look like?","/ˈhwət ˈdɪd ˈhi ˈɫʊk ˈɫaɪk/","https://audio.tatoeba.org/sentences/eng/2263441.mp3","pending"
"What did you just say?","/ˈhwət ˈdɪd ˈju ˈdʒəst ˈseɪ/","https://audio.tatoeba.org/sentences/eng/1542551.mp3","pending"
"What did you tell Tom?","/ˈhwət ˈdɪd ˈju ˈtɛɫ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/1839613.mp3","pending"
"What does your son do?","/ˈhwət ˈdəz ˈjɔɹ ˈsən ˈdu/","https://audio.tatoeba.org/sentences/eng/274383.mp3","pending"
"What else do you have?","/ˈhwət ˈɛɫs ˈdu ˈju ˈhæv/","https://audio.tatoeba.org/sentences/eng/1920679.mp3","pending"
"What if Tom finds out?","/ˈhwət ˈɪf ˈtɑm ˈfaɪndz ˈaʊt/","https://audio.tatoeba.org/sentences/eng/3050617.mp3","pending"
"What is going on here?","/ˈhwət ˈɪz ˈɡoʊɪn ˈɑn ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/1886729.mp3","pending"
"What on earth is that?","/ˈhwət ˈɑn ˈɝθ ˈɪz ˈðæt/","https://audio.tatoeba.org/sentences/eng/3256353.mp3","pending"
"What was your mission?","/ˈhwət ˈwɑz ˈjɔɹ ˈmɪʃən/","https://audio.tatoeba.org/sentences/eng/2646207.mp3","pending"
"What's all this noise?","/ˈhwəts ˈɔɫ ˈðɪs ˈnɔɪz/","https://audio.tatoeba.org/sentences/eng/1797704.mp3","pending"
"What's in these boxes?","/ˈhwəts ˈɪn ˈðiz ˈbɑksəz/","https://audio.tatoeba.org/sentences/eng/3738462.mp3","pending"
"What's wrong with Tom?","/ˈhwəts ˈɹɔŋ ˈwɪð ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3042187.mp3","pending"
"What's your real name?","/ˈhwəts ˈjɔɹ ˈɹiɫ ˈneɪm/","https://audio.tatoeba.org/sentences/eng/3636332.mp3","pending"
"When did you find out?","/ˈhwɛn ˈdɪd ˈju ˈfaɪnd ˈaʊt/","https://audio.tatoeba.org/sentences/eng/1839626.mp3","pending"
"When do I get my turn?","/ˈhwɛn ˈdu ˈaɪ ˈɡɛt ˈmaɪ ˈtɝn/","https://audio.tatoeba.org/sentences/eng/3405175.mp3","pending"
"When will they arrive?","/ˈhwɛn ˈwɪɫ ˈðeɪ ɝˈaɪv/","https://audio.tatoeba.org/sentences/eng/66016.mp3","pending"
"Where are the showers?","/ˈhwɛɹ ˈɑɹ ˈðə ˈʃaʊɝz/","https://audio.tatoeba.org/sentences/eng/1663.mp3","pending"
"Where did you find it?","/ˈhwɛɹ ˈdɪd ˈju ˈfaɪnd ˈɪt/","https://audio.tatoeba.org/sentences/eng/1203151.mp3","pending"
"Where did you hide it?","/ˈhwɛɹ ˈdɪd ˈju ˈhaɪd ˈɪt/","https://audio.tatoeba.org/sentences/eng/3636475.mp3","pending"
"Where is the elevator?","/ˈhwɛɹ ˈɪz ˈðə ˈɛɫəˌveɪtɝ/","https://audio.tatoeba.org/sentences/eng/65239.mp3","pending"
"Where will you put it?","/ˈhwɛɹ ˈwɪɫ ˈju ˈpʊt ˈɪt/","https://audio.tatoeba.org/sentences/eng/3439469.mp3","pending"
"Where's your son, Tom?","/ˈhwɛɹz ˈjɔɹ ˈsən ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2646180.mp3","pending"
"Which theater is that?","/ˈhwɪtʃ ˈθiətɝ ˈɪz ˈðæt/","https://audio.tatoeba.org/sentences/eng/42668.mp3","pending"
"Who did you talk with?","/ˈhu ˈdɪd ˈju ˈtɔk ˈwɪð/","https://audio.tatoeba.org/sentences/eng/1042637.mp3","pending"
"Who is that old woman?","/ˈhu ˈɪz ˈðæt ˈoʊɫd ˈwʊmən/","https://audio.tatoeba.org/sentences/eng/67781.mp3","pending"
"Who told you about us?","/ˈhu ˈtoʊɫd ˈju əˈbaʊt ˈəs/","https://audio.tatoeba.org/sentences/eng/3199904.mp3","pending"
"Who's got the tickets?","/ˈhuz ˈɡɑt ˈðə ˈtɪkəts/","https://audio.tatoeba.org/sentences/eng/2892884.mp3","pending"
"Whose books are those?","/ˈhuz ˈbʊks ˈɑɹ ˈðoʊz/","https://audio.tatoeba.org/sentences/eng/66999.mp3","pending"
"Whose side are you on?","/ˈhuz ˈsaɪd ˈɑɹ ˈju ˈɑn/","https://audio.tatoeba.org/sentences/eng/1886543.mp3","pending"
"Why are you in Boston?","/ˈhwaɪ ˈɑɹ ˈju ˈɪn ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/2646169.mp3","pending"
"Why did you come here?","/ˈhwaɪ ˈdɪd ˈju ˈkəm ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/392144.mp3","pending"
"Why did you lie to us?","/ˈhwaɪ ˈdɪd ˈju ˈɫaɪ ˈtu ˈəs/","https://audio.tatoeba.org/sentences/eng/3403418.mp3","pending"
"Why don't you come in?","/ˈhwaɪ ˈdoʊn ˈju ˈkəm ˈɪn/","https://audio.tatoeba.org/sentences/eng/38646.mp3","pending"
"Why don't you grow up?","/ˈhwaɪ ˈdoʊn ˈju ˈɡɹoʊ ˈəp/","https://audio.tatoeba.org/sentences/eng/2210747.mp3","pending"
"Why is the plane late?","/ˈhwaɪ ˈɪz ˈðə ˈpɫeɪn ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/2546887.mp3","pending"
"Why should I hire you?","/ˈhwaɪ ˈʃʊd ˈaɪ ˈhaɪɝ ˈju/","https://audio.tatoeba.org/sentences/eng/1886455.mp3","pending"
"Will he come tomorrow?","/ˈwɪɫ ˈhi ˈkəm təˈmɑˌɹoʊ/","https://audio.tatoeba.org/sentences/eng/453389.mp3","pending"
"Will you come with us?","/ˈwɪɫ ˈju ˈkəm ˈwɪð ˈəs/","https://audio.tatoeba.org/sentences/eng/497708.mp3","pending"
"Would you like a mint?","/ˈwʊd ˈju ˈɫaɪk ˈeɪ ˈmɪnt/","https://audio.tatoeba.org/sentences/eng/3199714.mp3","pending"
"Yeah. I think so, too.","/ˈjæ ˈaɪ ˈθɪŋk ˈsoʊ ˈtu/","https://audio.tatoeba.org/sentences/eng/65359.mp3","pending"
"You arrived too early.","/ˈju ɝˈaɪvd ˈtu ˈɝɫi/","https://audio.tatoeba.org/sentences/eng/1426644.mp3","pending"
"You can't kill us all.","/ˈju ˈkænt ˈkɪɫ ˈəs ˈɔɫ/","https://audio.tatoeba.org/sentences/eng/1952048.mp3","pending"
"You could talk to Tom.","/ˈju ˈkʊd ˈtɔk ˈtu ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3181171.mp3","pending"
