sentence,phonetic,audio_url,difficulty
She said I could borrow hers .,/ˈʃi ˈsɛd ˈaɪ ˈkʊd ˈbɑˌroʊ ˈhərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844687/audio_file/level01/01_0df4ac59-7.mp3,easy
I wish I could tell them that I forgive them .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈtɛl ˈðɛm ˈðæt ˈaɪ fərˈɡɪv ˈðɛm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844688/audio_file/level01/01_35fe3b6e-0.mp3,easy
She was the woman whose name was forgotten .,/ˈʃi ˈwɑz ˈðə ˈwʊmən ˈhuz ˈneɪm ˈwɑz fərˈɡɑtən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844690/audio_file/level01/01_59f731f7-9.mp3,easy
There was nothing to save after the fire .,/ˈðɛr ˈwɑz ˈnəθɪŋ ˈtu ˈseɪv ˈæftər ˈðə ˈfaɪər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844692/audio_file/level01/01_9f3e8e0b-6.mp3,easy
She will do it as soon as she comes back from lunch .,/ˈʃi ˈwɪl ˈdu ˈɪt ˈæz ˈsun ˈæz ˈʃi ˈkəmz ˈbæk ˈfrəm ˈləntʃ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844693/audio_file/level01/01_d54425b7-6.mp3,easy
All the dishes were broken in the earthquake .,/ˈɔl ˈðə ˈdɪʃəz ˈwər ˈbroʊkən ˈɪn ˈðə ˈərθˌkweɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844695/audio_file/level01/01_89183c17-e.mp3,easy
My flight leaves at two o'clock .,/ˈmaɪ ˈflaɪt ˈlivz ˈæt ˈtu əˈklɑk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844696/audio_file/level01/01_05c766cf-1.mp3,easy
Some students did n't come to class .,/ˈsəm ˈstudənts ˈdɪd n't ˈkəm ˈtu ˈklæs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844697/audio_file/level01/01_e1b5492b-a.mp3,easy
I could n't believe what he said .,/ˈaɪ ˈkʊd n't bɪˈliv ˈhwət ˈhi ˈsɛd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844699/audio_file/level01/01_e2f5633b-2.mp3,easy
I have lunch after third period .,/ˈaɪ ˈhæv ˈləntʃ ˈæftər ˈθərd ˈpɪriəd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844700/audio_file/level01/01_6b036ee3-f.mp3,easy
Do you know what book he was reading ?,/ˈdu ˈju ˈnoʊ ˈhwət ˈbʊk ˈhi ˈwɑz ˈrɛdɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844702/audio_file/level01/01_27f9d595-1.mp3,easy
The room started to shake .,/ˈðə ˈrum ˈstɑrtɪd ˈtu ˈʃeɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844703/audio_file/level01/01_5d308477-e.mp3,easy
Can you teach her how to walk ?,/ˈkæn ˈju ˈtitʃ ˈhər ˈhaʊ ˈtu ˈwɑk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844704/audio_file/level01/01_c0bf805c-7.mp3,easy
She works on Wall Street .,/ˈʃi ˈwərks ˈɑn ˈwɔl ˈstrit/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844706/audio_file/level01/01_c65ed8f8-e.mp3,easy
You can find the contractor in his office .,/ˈju ˈkæn ˈfaɪnd ˈðə ˈkɑnˌtræktər ˈɪn ˈhɪz ˈɔfɪs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844708/audio_file/level01/01_cf0de9f5-1.mp3,easy
He never listens to what I say .,/ˈhi ˈnɛvər ˈlɪsənz ˈtu ˈhwət ˈaɪ ˈseɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844709/audio_file/level01/01_b921d51f-6.mp3,easy
I 'd be so happy if she lived here .,/ˈaɪ ˈdi ˈbi ˈsoʊ ˈhæpi ˈɪf ˈʃi ˈlaɪvd ˈhir/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844710/audio_file/level01/01_508492d3-d.mp3,easy
Green vegetables are always good for you .,/ˈɡrin ˈvɛdʒtəbəlz ˈɑr ˈɔlˌweɪz ˈɡʊd ˈfɔr ˈju/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844712/audio_file/level01/01_3a709fc4-c.mp3,easy
How long ago did it happen ?,/ˈhaʊ ˈlɔŋ əˈɡoʊ ˈdɪd ˈɪt ˈhæpən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844714/audio_file/level01/01_ebcf4119-b.mp3,easy
He 's very good at taking care of children .,/ˈhi ˈɛs ˈvɛri ˈɡʊd ˈæt ˈteɪkɪŋ ˈkɛr ˈəv ˈtʃɪldrən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844716/audio_file/level01/01_c4d0a7d2-d.mp3,easy
I do n't know how he did it .,/ˈaɪ ˈdu n't ˈnoʊ ˈhaʊ ˈhi ˈdɪd ˈɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844717/audio_file/level01/01_8a64650b-4.mp3,easy
She is very excited about her upcoming trip .,/ˈʃi ˈɪz ˈvɛri ɪkˈsaɪtəd əˈbaʊt ˈhər ˈəpˌkəmɪŋ ˈtrɪp/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844718/audio_file/level01/01_8b0ff560-9.mp3,easy
How many children do you have ?,/ˈhaʊ ˈmɛni ˈtʃɪldrən ˈdu ˈju ˈhæv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844720/audio_file/level01/01_e404adb3-6.mp3,easy
It was past twelve when we arrived home .,/ˈɪt ˈwɑz ˈpæst ˈtwɛlv ˈhwɛn ˈwi ərˈaɪvd ˈhoʊm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844722/audio_file/level01/01_6990865a-e.mp3,easy
I wish I were smarter .,/ˈaɪ ˈwɪʃ ˈaɪ ˈwər ˈsmɑrtər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844723/audio_file/level01/01_73cfbc48-f.mp3,easy
That 's the house where guests stay .,/ˈðæt ˈɛs ˈðə ˈhaʊs ˈhwɛr ˈɡɛsts ˈsteɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844724/audio_file/level01/01_128589e4-b.mp3,easy
Mother loved mixing cream with everything .,/ˈməðər ˈləvd ˈmɪksɪŋ ˈkrim ˈwɪð ˈɛvriˌθɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844726/audio_file/level01/01_2018671c-f.mp3,easy
I wish I could go to bed instead of doing all this homework .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈɡoʊ ˈtu ˈbɛd ˌɪnˈstɛd ˈəv ˈduɪŋ ˈɔl ˈðɪs ˈhoʊmˌwərk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844728/audio_file/level01/01_226e8ce1-c.mp3,easy
What would you do if you were me ?,/ˈhwət ˈwʊd ˈju ˈdu ˈɪf ˈju ˈwər ˈmi/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844730/audio_file/level01/01_4d28ccf1-7.mp3,easy
Do you have kids ? How many ?,/ˈdu ˈju ˈhæv ˈkɪdz ˈhaʊ ˈmɛni/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844731/audio_file/level01/01_7513a1f8-8.mp3,easy
Would you mind if our friends came with us ?,/ˈwʊd ˈju ˈmaɪnd ˈɪf ˈaʊər ˈfrɛndz ˈkeɪm ˈwɪð ˈəs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844733/audio_file/level01/01_006640e0-3.mp3,easy
That was the day when we saw it .,/ˈðæt ˈwɑz ˈðə ˈdeɪ ˈhwɛn ˈwi ˈsɔ ˈɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844734/audio_file/level01/01_603e7ed7-4.mp3,easy
I did n't tell her to go .,/ˈaɪ ˈdɪd n't ˈtɛl ˈhər ˈtu ˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844736/audio_file/level01/01_f0c25593-f.mp3,easy
Nobody had enough money .,/ˈnoʊˌbɑˌdi ˈhæd iˈnəf ˈməni/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844738/audio_file/level01/01_d30d248c-2.mp3,easy
The baby kept crying .,/ˈðə ˈbeɪbi ˈkæpt ˈkraɪɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844739/audio_file/level01/01_5b8c45ff-7.mp3,easy
Have you already done it ?,/ˈhæv ˈju ɔˈrɛdi ˈdən ˈɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844740/audio_file/level01/01_6583db7b-7.mp3,easy
Have you been staying up late ?,/ˈhæv ˈju ˈbɪn ˈsteɪɪŋ ˈəp ˈleɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844742/audio_file/level01/01_168cfc47-7.mp3,easy
Larry has a shark 's tooth .,/ˈlɛri ˈhæz ˈeɪ ˈʃɑrk ˈɛs ˈtuθ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844743/audio_file/level01/01_cc0d170e-c.mp3,easy
Whales are generally peaceful animals .,/ˈhweɪlz ˈɑr ˈdʒɛnərəli ˈpisfəl ˈænəməlz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844745/audio_file/level01/01_47ffbf8b-d.mp3,easy
She placed her bag on the floor .,/ˈʃi ˈpleɪst ˈhər ˈbæɡ ˈɑn ˈðə ˈflɔr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844746/audio_file/level01/01_53eca2c7-e.mp3,easy
This school has many hard -working teachers .,/ˈðɪs ˈskul ˈhæz ˈmɛni ˈhɑrd -working ˈtitʃərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844748/audio_file/level01/01_62a841b1-6.mp3,easy
They may be at the restaurant already .,/ˈðeɪ ˈmeɪ ˈbi ˈæt ˈðə ˈrɛsˌtrɑnt ɔˈrɛdi/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844750/audio_file/level01/01_543cdca7-7.mp3,easy
Each story is different from the others .,/ˈitʃ ˈstɔri ˈɪz ˈdɪfərənt ˈfrəm ˈðə ˈəðərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844752/audio_file/level01/01_d5c27c38-9.mp3,easy
They went skiing last winter .,/ˈðeɪ ˈwɛnt ˈskiɪŋ ˈlæs ˈwɪntər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844753/audio_file/level01/01_6673f28f-1.mp3,easy
She strained her neck .,/ˈʃi ˈstreɪnd ˈhər ˈnɛk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844754/audio_file/level01/01_e9a6bc5b-8.mp3,easy
Have you changed your hairstyle ?,/ˈhæv ˈju ˈtʃeɪndʒd ˈjɔr ˈhɛrˌstaɪl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844757/audio_file/level01/01_fafdf40b-8.mp3,easy
College is expensive to go to .,/ˈkɑlɪdʒ ˈɪz ɪkˈspɛnsɪv ˈtu ˈɡoʊ ˈtu/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844758/audio_file/level01/01_64d35b21-e.mp3,easy
That child has a puppy .,/ˈðæt ˈtʃaɪld ˈhæz ˈeɪ ˈpəpi/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844759/audio_file/level01/01_bee86f2c-4.mp3,easy
I would like you to do it before dinner .,/ˈaɪ ˈwʊd ˈlaɪk ˈju ˈtu ˈdu ˈɪt ˌbiˈfɔr ˈdɪnər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844761/audio_file/level01/01_58ef97d1-c.mp3,easy
Could you lend me that book ?,/ˈkʊd ˈju ˈlɛnd ˈmi ˈðæt ˈbʊk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844762/audio_file/level01/01_95f851a3-a.mp3,easy
The staff have n't opened the office yet .,/ˈðə ˈstæf ˈhæv n't ˈoʊpənd ˈðə ˈɔfɪs ˈjɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844764/audio_file/level01/01_3f857f50-d.mp3,easy
David sent his friend a wedding gift .,/ˈdeɪvɪd ˈsɛnt ˈhɪz ˈfrɛnd ˈeɪ ˈwɛdɪŋ ˈɡɪft/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844770/audio_file/level01/01_de233e4e-f.mp3,easy
She has already arrived .,/ˈʃi ˈhæz ɔˈrɛdi ərˈaɪvd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844771/audio_file/level01/01_f9fa901b-6.mp3,easy
He needs to make it clear .,/ˈhi ˈnidz ˈtu ˈmeɪk ˈɪt ˈklɪr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844772/audio_file/level01/01_4d5e6cd4-4.mp3,easy
She had warm brown eyes .,/ˈʃi ˈhæd ˈwɔrm ˈbraʊn ˈaɪz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844773/audio_file/level01/01_75db6ed0-3.mp3,easy
He gave the boys some money to buy their mother some flowers .,/ˈhi ˈɡeɪv ˈðə ˈbɔɪz ˈsəm ˈməni ˈtu ˈbaɪ ˈðɛr ˈməðər ˈsəm ˈflaʊərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844775/audio_file/level01/01_56b9d082-6.mp3,easy
I did n't know where you went .,/ˈaɪ ˈdɪd n't ˈnoʊ ˈhwɛr ˈju ˈwɛnt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844776/audio_file/level01/01_cd68efb1-a.mp3,easy
I told her to visit again soon .,/ˈaɪ ˈtoʊld ˈhər ˈtu ˈvɪzɪt əˈɡeɪn ˈsun/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844778/audio_file/level01/01_f7facad5-3.mp3,easy
I told her to call me if there was any news on his condition .,/ˈaɪ ˈtoʊld ˈhər ˈtu ˈkɔl ˈmi ˈɪf ˈðɛr ˈwɑz ˈɛni ˈnjuz ˈɑn ˈhɪz kənˈdɪʃən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844780/audio_file/level01/01_9168b7b4-b.mp3,easy
I wish I had a friend .,/ˈaɪ ˈwɪʃ ˈaɪ ˈhæd ˈeɪ ˈfrɛnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844781/audio_file/level01/01_fa7a2871-c.mp3,easy
I 've never seen a movie about frogs .,/ˈaɪ ˈvi ˈnɛvər ˈsin ˈeɪ ˈmuvi əˈbaʊt ˈfrɑɡz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844783/audio_file/level01/01_af697fcd-b.mp3,easy
It is in the mountains where you see beautiful trees .,/ˈɪt ˈɪz ˈɪn ˈðə ˈmaʊntənz ˈhwɛr ˈju ˈsi ˈbjutəfəl ˈtriz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844784/audio_file/level01/01_c5893f33-b.mp3,easy
Have you ever gone to sleep on a train ?,/ˈhæv ˈju ˈɛvər ˈɡɔn ˈtu ˈslip ˈɑn ˈeɪ ˈtreɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844785/audio_file/level01/01_dc4eb34f-e.mp3,easy
There have been fights .,/ˈðɛr ˈhæv ˈbɪn ˈfaɪts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844788/audio_file/level01/01_ba16303b-3.mp3,easy
Ben must like his new car a lot .,/ˈbɛn ˈməst ˈlaɪk ˈhɪz ˈnju ˈkɑr ˈeɪ ˈlɑt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844789/audio_file/level01/01_de65bf1e-f.mp3,easy
Who is the author of that book ?,/ˈhu ˈɪz ˈðə ˈɔθər ˈəv ˈðæt ˈbʊk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844790/audio_file/level01/01_1331d202-0.mp3,easy
We have to change planes in New York .,/ˈwi ˈhæv ˈtu ˈtʃeɪndʒ ˈpleɪnz ˈɪn ˈnju ˈjɔrk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844792/audio_file/level01/01_df3127e0-8.mp3,easy
She joined the U.S. Sailing Team .,/ˈʃi ˈdʒɔɪnd ˈðə ˈəs ˈseɪlɪŋ ˈtim/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844793/audio_file/level01/01_0d13faab-7.mp3,easy
The students were bored .,/ˈðə ˈstudənts ˈwər ˈbɔrd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844794/audio_file/level01/01_60796ab3-5.mp3,easy
I forgot my slippers but she let me borrow hers .,/ˈaɪ fərˈɡɑt ˈmaɪ ˈslɪpərz ˈbət ˈʃi ˈlɛt ˈmi ˈbɑˌroʊ ˈhərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844796/audio_file/level01/01_a6414f9b-b.mp3,easy
She is usually understanding .,/ˈʃi ˈɪz ˈjuʒəli ˌəndərˈstændɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844797/audio_file/level01/01_9edcf593-d.mp3,easy
Do you know what you 're doing this weekend ?,/ˈdu ˈju ˈnoʊ ˈhwət ˈju ˈreɪ ˈduɪŋ ˈðɪs ˈwiˌkɛnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844799/audio_file/level01/01_e76be52f-7.mp3,easy
You may drive my car .,/ˈju ˈmeɪ ˈdraɪv ˈmaɪ ˈkɑr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844800/audio_file/level01/01_bf4db124-2.mp3,easy
It 's easy to buy silk in Asia .,/ˈɪt ˈɛs ˈizi ˈtu ˈbaɪ ˈsɪlk ˈɪn ˈeɪʒə/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844801/audio_file/level01/01_3894a590-f.mp3,easy
"We were very close to going to France , but the flight was canceled .",/ˈwi ˈwər ˈvɛri ˈkloʊs ˈtu ˈɡoʊɪn ˈtu ˈfræns ˈbət ˈðə ˈflaɪt ˈwɑz ˈkænsəld/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844803/audio_file/level01/01_69512979-9.mp3,easy
Blouses are more feminine than shirts .,/ˈblaʊsəz ˈɑr ˈmɔr ˈfɛmənən ˈðæn ˈʃərts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844805/audio_file/level01/01_413f19a7-f.mp3,easy
Will you allow us to go ?,/ˈwɪl ˈju əˈlaʊ ˈəs ˈtu ˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844806/audio_file/level01/01_f86e704f-4.mp3,easy
He recently started boxing .,/ˈhi ˈrisənli ˈstɑrtɪd ˈbɑksɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844807/audio_file/level01/01_1d3fd238-9.mp3,easy
Not all people like to have their pictures taken .,/ˈnɑt ˈɔl ˈpipəl ˈlaɪk ˈtu ˈhæv ˈðɛr ˈpɪktʃərz ˈteɪkən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844809/audio_file/level01/01_a1395902-0.mp3,easy
I want to eat something sweet .,/ˈaɪ ˈwɑnt ˈtu ˈit ˈsəmθɪŋ ˈswit/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844811/audio_file/level01/01_557e4d1b-7.mp3,easy
These sneakers are so soft I could wear them to sleep in .,/ˈðiz ˈsnikərz ˈɑr ˈsoʊ ˈsɑft ˈaɪ ˈkʊd ˈwɛr ˈðɛm ˈtu ˈslip ˈɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844812/audio_file/level01/01_e3e5f20e-4.mp3,easy
I shop where I see happy employees .,/ˈaɪ ˈʃɑp ˈhwɛr ˈaɪ ˈsi ˈhæpi ɛmˈplɔɪiz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844814/audio_file/level01/01_3406e547-4.mp3,easy
Sometimes the baby would not stop crying .,/ˈsəmˌtaɪmz ˈðə ˈbeɪbi ˈwʊd ˈnɑt ˈstɑp ˈkraɪɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844815/audio_file/level01/01_f1cce17e-7.mp3,easy
Do you have weekend plans ?,/ˈdu ˈju ˈhæv ˈwiˌkɛnd ˈplænz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844817/audio_file/level01/01_21c11fbd-b.mp3,easy
There was a car parked next to the house .,/ˈðɛr ˈwɑz ˈeɪ ˈkɑr ˈpɑrkt ˈnɛks ˈtu ˈðə ˈhaʊs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844818/audio_file/level01/01_0bf6d6be-c.mp3,easy
He did n't know how he should state that .,/ˈhi ˈdɪd n't ˈnoʊ ˈhaʊ ˈhi ˈʃʊd ˈsteɪt ˈðæt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844819/audio_file/level01/01_34c09d9b-1.mp3,easy
When was the last time you saw yours ?,/ˈhwɛn ˈwɑz ˈðə ˈlæs ˈtaɪm ˈju ˈsɔ ˈjɔrz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844825/audio_file/level01/01_2452ee07-9.mp3,easy
She often shared her boots with her sister .,/ˈʃi ˈɔfən ˈʃɛrd ˈhər ˈbuts ˈwɪð ˈhər ˈsɪstər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844827/audio_file/level01/01_a2008708-b.mp3,easy
It is difficult to see you in pain .,/ˈɪt ˈɪz ˈdɪfəkəlt ˈtu ˈsi ˈju ˈɪn ˈpeɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844829/audio_file/level01/01_b70b3c0c-2.mp3,easy
He has already opened all his birthday gifts .,/ˈhi ˈhæz ɔˈrɛdi ˈoʊpənd ˈɔl ˈhɪz ˈbərθˌdeɪ ˈɡɪfs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844830/audio_file/level01/01_c6be1345-9.mp3,easy
That 's the house where we hope to live .,/ˈðæt ˈɛs ˈðə ˈhaʊs ˈhwɛr ˈwi ˈhoʊp ˈtu ˈlaɪv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844832/audio_file/level01/01_d8588fed-7.mp3,easy
Have you been doing your homework ?,/ˈhæv ˈju ˈbɪn ˈduɪŋ ˈjɔr ˈhoʊmˌwərk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844833/audio_file/level01/01_10fb7036-7.mp3,easy
Today is another weekday .,/təˈdeɪ ˈɪz əˈnəðər ˈwikˌdeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844834/audio_file/level01/01_2db9aa2d-5.mp3,easy
